userID,gender,age,flight type,desitination,phoeType,environment,recommended product,rec score,rec rank
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000301242,1
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000238795,2
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000184424,3
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000184296,4
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000177189,5
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00165031,1
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00115656,2
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000994058,3
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000944283,4
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000824542,5
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000226852,1
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000188261,2
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000144441,3
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000143562,4
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe49896,0.000132267,5
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000254105,1
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000207046,2
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000159273,3
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000158646,4
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00014687,5
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00165031,1
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00115656,2
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000994058,3
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000944283,4
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000824542,5
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000337429,1
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000262621,2
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.00020366,3
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00020336,4
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000200803,5
7,M,33,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000448064,1
7,M,33,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000333107,2
7,M,33,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000274534,3
7,M,33,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000261443,4
7,M,33,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000259648,5
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000474209,1
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000349329,2
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000292254,3
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000274834,4
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000272652,5
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000629663,1
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000443077,2
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000399552,3
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000352803,4
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000348113,5
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00110997,1
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000746692,2
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000712744,3
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000588391,4
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000581332,5
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000474209,1
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000349329,2
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000292254,3
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000274834,4
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000272652,5
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00035712,1
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00027541,2
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000214092,3
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000213764,4
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000213545,5
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000666397,1
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000464651,2
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000425338,3
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000370871,4
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000365545,5
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000268935,1
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00021713,2
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00016725,3
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000166773,4
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000156351,5
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000226852,1
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000188261,2
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000144441,3
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000143562,4
7,M,21,diplomat,Berlin,Samsung edge,holiday season,cbwqe49896,0.000132267,5
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00124318,1
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00084614,2
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000783821,3
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000673548,4
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000642386,5
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00174648,1
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00123114,2
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00104243,3
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.00101028,4
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000866748,5
7,M,31,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000400017,1
7,M,31,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000302889,2
7,M,31,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000242252,3
7,M,31,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000236586,4
7,M,31,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000235471,5
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000836034,1
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00056197,2
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000546222,3
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000452881,4
7,M,44,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000444449,5
7,M,48,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00104881,1
7,M,48,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000701438,2
7,M,48,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000679659,3
7,M,48,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000553015,4
7,M,48,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000549936,5
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000254105,1
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000207046,2
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000159273,3
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000158646,4
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00014687,5
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000594952,1
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000422504,2
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000375329,3
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000335614,4
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000331511,5
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000629663,1
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000443077,2
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000399552,3
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000352803,4
7,M,39,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000348113,5
7,M,58,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00184825,1
7,M,58,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00131052,2
7,M,58,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00109316,3
7,M,58,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.00108089,4
7,M,58,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000911115,5
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00028463,1
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000227705,2
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000175627,3
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000175316,4
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000166444,5
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000214341,1
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000179518,2
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000137551,3
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000136566,4
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe49896,0.000126711,5
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000501879,1
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00036634,2
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000311117,3
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000288911,4
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000286307,5
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000254105,1
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000207046,2
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000159273,3
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000158646,4
7,M,23,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00014687,5
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000377961,1
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000288823,2
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000227563,3
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000225058,4
7,M,30,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000224241,5
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000884798,1
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00058933,2
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000581468,3
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000476073,4
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000466703,5
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000214341,1
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000179518,2
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000137551,3
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000136566,4
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe49896,0.000126711,5
7,M,37,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000562154,1
7,M,37,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000402886,2
7,M,37,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000352574,3
7,M,37,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000319263,4
7,M,37,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000315701,5
7,M,36,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000531162,1
7,M,36,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000384179,2
7,M,36,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000331198,3
7,M,36,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000303708,4
7,M,36,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000300645,5
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00035712,1
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00027541,2
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000214092,3
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000213764,4
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000213545,5
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000666397,1
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000464651,2
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000425338,3
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000370871,4
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000365545,5
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00174648,1
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00123114,2
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00104243,3
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.00101028,4
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000866748,5
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00028463,1
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000227705,2
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000175627,3
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000175316,4
7,M,25,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000166444,5
7,M,55,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00155942,1
7,M,55,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00108649,2
7,M,55,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000947925,3
7,M,55,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.00088259,4
7,M,55,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000784387,5
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000474209,1
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000349329,2
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000292254,3
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000274834,4
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000272652,5
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000301242,1
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000238795,2
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000184424,3
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000184296,4
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000177189,5
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000474209,1
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000349329,2
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000292254,3
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000274834,4
7,M,34,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000272652,5
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000214341,1
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000179518,2
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000137551,3
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000136566,4
7,M,20,diplomat,Berlin,Samsung edge,holiday season,cbwqe49896,0.000126711,5
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000705274,1
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000487276,2
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000452788,3
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000389865,4
7,M,41,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00038385,5
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00117469,1
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000794864,2
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000747439,3
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000629532,4
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000611097,5
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000594952,1
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000422504,2
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000375329,3
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000335614,4
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000331511,5
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000594952,1
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000422504,2
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000375329,3
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000335614,4
7,M,38,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000331511,5
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000666397,1
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000464651,2
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000425338,3
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000370871,4
7,M,40,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000365545,5
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000268935,1
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00021713,2
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00016725,3
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000166773,4
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000156351,5
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00165031,1
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00115656,2
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000994058,3
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000944283,4
7,M,56,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000824542,5
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000301242,1
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000238795,2
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000184424,3
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000184296,4
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000177189,5
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000501879,1
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00036634,2
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000311117,3
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000288911,4
7,M,35,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000286307,5
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00042336,1
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000317639,2
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000257889,3
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000248704,4
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000247265,5
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000301242,1
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000238795,2
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000184424,3
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000184296,4
7,M,26,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000177189,5
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00110997,1
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000746692,2
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000712744,3
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000588391,4
7,M,49,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000581332,5
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000337429,1
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000262621,2
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.00020366,3
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00020336,4
7,M,28,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000200803,5
7,M,52,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00131566,1
7,M,52,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000900721,2
7,M,52,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000821973,3
7,M,52,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.00072064,4
7,M,52,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000675276,5
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000884798,1
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00058933,2
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000581468,3
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000476073,4
7,M,45,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000466703,5
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000268935,1
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00021713,2
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.00016725,3
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000166773,4
7,M,24,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000156351,5
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00117469,1
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000794864,2
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000747439,3
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000629532,4
7,M,50,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000611097,5
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00124318,1
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00084614,2
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000783821,3
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.000673548,4
7,M,51,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000642386,5
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00035712,1
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00027541,2
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000214092,3
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000213764,4
7,M,29,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000213545,5
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00042336,1
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.000317639,2
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.000257889,3
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000248704,4
7,M,32,diplomat,Berlin,Samsung edge,holiday season,cbwqe40272,0.000247265,5
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.00174648,1
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe31719,0.00123114,2
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00104243,3
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe12777,0.00101028,4
7,M,57,diplomat,Berlin,Samsung edge,holiday season,cbwqe26330,0.000866748,5
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe62812,0.000240092,1
7,M,22,diplomat,Berlin,Samsung edge,holiday season,cbwqe18872,0.00019743,2
